排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,昨日连板,BK0816,40287.66,2755.05,7.34,45304693000,5.81,4,1,亚盛集团,10.09
2,昨日连板_含一字,BK1051,89247.33,5985.85,7.19,56693925000,3.63,6,1,亚盛集团,10.09
3,CPO概念,BK1128,9015.19,549.86,6.5,7705546240000,3.55,86,2,共进股份,10.02
4,光通信模块,BK1136,3930.69,222.03,5.99,6457525248000,4.91,104,4,剑桥科技,10.0
5,昨日涨停_含一字,BK1050,159461.81,6913.15,4.53,291671616000,8.1,31,10,海欣食品,9.98
6,PCB,BK0877,4049.51,173.73,4.48,6445419264000,3.4,175,21,超声电子,10.01
7,昨日涨停,BK0815,194.25,8.21,4.41,280282384000,11.01,29,10,海欣食品,9.98
8,百元股,BK1059,922.5,38.32,4.33,24952663552000,2.93,167,39,剑桥科技,10.0
9,复合集流体,BK1113,1878.18,76.05,4.22,479329376000,3.68,24,6,江南新材,10.0
10,高带宽内存,BK1152,2540.39,98.09,4.02,2119121472000,3.87,26,2,兴森科技,10.0
11,水产概念,BK0967,961.47,36.32,3.93,321945120000,4.24,15,2,中水渔业,9.96
12,苹果概念,BK0666,5341.22,198.32,3.86,5248569856000,2.26,108,17,科森科技,9.98
13,光纤概念,BK1660,1194.42,43.47,3.78,4026108640000,2.31,61,15,华脉科技,9.98
14,F5G概念,BK1088,4941.37,178.74,3.75,2038978240000,2.05,17,8,共进股份,10.02
15,被动元件概念,BK0976,2442.7,87.09,3.7,841220352000,5.23,28,2,顺络电子,10.0
16,铜缆高速连接,BK1168,2670.81,94.76,3.68,1312108672000,3.45,33,7,华脉科技,9.98
17,粮食概念,BK1086,857.53,30.37,3.67,438703248000,4.77,34,2,亚盛集团,10.09
18,存储芯片,BK1137,2879.53,99.73,3.59,12228055552000,3.49,124,14,中京电子,10.0
19,退税商店,BK0933,1303.16,44.78,3.56,152394384000,3.17,10,2,百大集团,10.04
20,转基因,BK0907,1610.91,54.57,3.51,164585955000,5.09,17,3,敦煌种业,10.05
21,玻璃基板,BK1175,2609.87,86.82,3.44,1870185344000,2.64,55,5,兴森科技,10.0
22,科技风格,BK1713,913.25,29.85,3.38,21084003840000,1.54,82,16,剑桥科技,10.0
23,昨日首板,BK1630,6281.28,202.73,3.34,201684240000,10.23,20,9,海欣食品,9.98
24,先进封装,BK1101,3358.7,108.28,3.33,4416520960000,3.33,77,7,中京电子,10.0
25,通信技术,BK1650,1058.12,33.03,3.22,15079188736000,2.6,284,87,美格智能,9.99
26,柔性屏(折叠屏),BK1160,2268.35,70.1,3.19,1979937504000,2.84,77,14,科森科技,9.98
27,光刻机,BK0884,4931.83,149.03,3.12,1493316144000,3.48,37,5,芯碁微装,10.59
28,预制菜概念,BK1025,1140.44,34.52,3.12,619695744000,4.67,55,9,海欣食品,9.98
29,纳米银,BK0855,3610.47,105.11,3.0,112438257000,3.92,6,1,超声电子,10.01
30,5G概念,BK0714,2072.62,60.45,3.0,14707129088000,2.46,245,74,美格智能,9.99
31,英伟达概念,BK1161,2248.41,64.68,2.96,3546670496000,3.63,48,17,景旺电子,10.0
