排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,昨日打二板以上表现,BK1645,7807.84,454.09,6.17,23846509000,11.48,2,2,哈药股份,10.02
2,昨日首板,BK1630,4088.02,119.07,3.0,623050784000,7.78,38,18,儒意电影,10.02
3,短剧互动游戏,BK1151,1126.68,29.49,2.69,505173904000,5.12,32,4,欢瑞世纪,9.94
4,历史新高,BK1675,1574.94,40.45,2.64,74824634000,2.26,2,1,艾艾精工,9.99
5,昨日涨停_含一字,BK1050,94490.1,2383.04,2.59,826085440000,8.64,47,27,艾艾精工,9.99
6,超跌股,BK1671,641.2,15.13,2.42,579504912000,3.26,99,28,永安药业,10.02
7,昨日涨停,BK0815,129228.24,3049.08,2.42,787204400000,8.62,45,27,儒意电影,10.02
8,SPD概念,BK1147,955.85,21.84,2.34,148942402000,3.29,12,1,塞力医疗,10.03
9,AI语料,BK1172,959.67,21.3,2.27,396708832000,4.24,28,5,上海电影,9.99
10,文娱消费,BK1654,814.21,17.89,2.25,1024566784000,4.0,75,15,儒意电影,10.02
11,影视概念,BK0847,860.09,18.58,2.21,508230240000,2.88,51,12,儒意电影,10.02
12,猪肉概念,BK0882,1161.11,21.98,1.93,743416144000,2.58,31,5,天康生物,7.63
13,租售同权,BK0822,607.51,11.35,1.9,286976816000,1.89,16,1,我爱我家,5.74
14,快手概念,BK0972,1391.15,25.61,1.88,271733232000,5.15,30,3,三维通信,7.19
15,谷子经济,BK1183,977.15,17.87,1.86,552468032000,4.15,59,17,儒意电影,10.02
16,Web3.0,BK1110,1581.77,28.84,1.86,451879552000,5.12,40,5,国光电器,10.03
17,DRG/DIP,BK1054,882.53,15.81,1.82,123942743000,2.99,16,2,塞力医疗,10.03
18,拼多多概念,BK0957,1441.81,25.25,1.78,180545772000,4.13,20,8,智度股份,10.09
19,旅游酒店,BK0485,13466.41,226.66,1.71,298713616000,2.08,34,5,西藏旅游,5.77
