排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
79,3D打印,BK0619,8365.42,184.25,2.25,1412398160000,4.25,53,22,有研新材,10.0
80,6G概念,BK0964,2105.78,45.3,2.2,3227475024000,3.41,28,10,通宇通讯,10.0
81,培育钻石,BK1023,2771.53,59.63,2.2,269222032000,3.68,14,4,沃尔德,6.42
82,MiniLED,BK0902,2495.52,53.01,2.17,1993263696000,4.32,47,21,红板科技,10.0
83,毛发医疗,BK0996,982.61,20.89,2.17,122129384000,2.56,14,3,金发拉比,10.04
84,电子烟,BK0865,2633.88,55.28,2.14,1385131616000,3.88,38,15,沃格光电,10.0
85,长寿药,BK0936,1075.47,22.22,2.11,147879433000,3.55,10,4,银禧科技,10.85
86,通信技术,BK1650,1023.29,21.05,2.1,14944763136000,3.95,262,116,通宇通讯,10.0
87,2026一季报预增,BK1680,993.3,20.36,2.09,4545761792000,3.69,79,29,宝鼎科技,10.01
88,消费电子概念,BK1646,1024.97,20.69,2.06,5645273600000,4.63,133,58,秦安股份,9.97
89,密集调研,BK1700,1093.01,21.97,2.05,2184594752000,3.37,28,8,沪电股份,7.4
90,LED概念,BK0580,4766.83,95.78,2.05,2200394144000,4.94,64,23,红板科技,10.0
91,高成长股,BK1721,1104.57,22.19,2.05,5511815168000,3.43,64,33,招金黄金,10.01
92,氦气概念,BK0949,3117.07,62.56,2.05,337772576000,5.17,11,5,和远气体,10.01
93,AI芯片,BK1127,1888.32,37.88,2.05,3091795840000,3.47,31,8,国科微,14.82
94,黄金概念,BK0547,20086.05,394.5,2.0,3298989008000,2.97,49,21,宝鼎科技,10.01
95,2026中报预增,BK1749,1037.67,20.22,1.99,26460790784000,3.17,397,158,宝鼎科技,10.01
96,昨日高振幅,BK1633,861.95,16.79,1.99,14219258112000,6.46,280,138,通宇通讯,10.0
97,纳米银,BK0855,3572.32,69.21,1.98,115084119000,8.12,5,2,行云科技,7.27
98,碳基材料,BK1006,1181.88,22.99,1.98,193570995000,2.99,13,8,德尔未来,10.01
99,先进制造风格,BK1710,908.18,17.39,1.95,11054806016000,1.51,64,33,铜冠铜箔,16.98
100,5G概念,BK0714,2011.68,38.42,1.95,14524733440000,3.65,217,102,通宇通讯,10.0
101,人脑工程,BK0706,5408.17,102.26,1.93,772489664000,4.53,38,11,博济医药,9.99
102,湖北自贸,BK0926,2343.93,44.37,1.93,678564432000,3.32,19,9,和远气体,10.01
103,国产芯片,BK0891,4786.63,90.13,1.92,19763842048000,4.4,268,107,有研新材,10.0
104,IGBT概念,BK1048,1017.15,19.14,1.92,2067388224000,3.14,34,8,博敏电子,10.01
105,激光雷达,BK1002,2537.11,47.22,1.9,964813840000,3.45,26,15,博敏电子,10.01
106,铜缆高速连接,BK1168,2503.41,46.79,1.9,1270215216000,4.18,33,6,鼎通科技,6.85
107,新消费,BK1652,870.3,16.02,1.88,746319504000,2.82,57,22,哈三联,10.04
108,AI眼镜,BK1178,2239.48,41.42,1.88,3968426880000,3.46,92,39,宇晶股份,10.0
109,专精特新,BK1005,1632.55,30.0,1.87,13258638336000,3.93,872,356,宏昌科技,19.99
110,MLCC,BK0890,5087.81,93.12,1.86,1026347824000,8.34,28,5,东材科技,10.01
111,液冷概念,BK1138,2038.6,36.73,1.83,6797297664000,3.97,104,44,金洲管道,10.02
112,3D玻璃,BK0881,1689.61,30.19,1.82,433279696000,4.53,9,6,沃格光电,10.0
113,显示技术,BK1651,950.15,16.92,1.81,918875696000,4.24,32,16,沃格光电,10.0
114,F5G概念,BK1088,4689.03,82.81,1.8,2002252464000,2.83,15,10,通宇通讯,10.0
115,毫米波概念,BK1124,2175.54,38.2,1.79,1253584304000,5.29,31,20,通宇通讯,10.0
116,传感器,BK0905,2160.15,37.31,1.76,2532081056000,4.31,86,44,宏昌科技,19.99
117,举牌,BK0685,2907.52,50.2,1.76,97747573000,1.85,7,5,欧克科技,9.99
118,最近多板,BK1638,2229.45,38.26,1.75,3589781328000,9.16,116,59,通宇通讯,10.0
119,锂矿概念,BK1173,1936.64,33.25,1.75,4125057520000,2.15,31,6,西部矿业,8.41
120,商业航天,BK0963,2398.66,40.68,1.73,5901334528000,3.03,208,91,通宇通讯,10.0
121,固态电池,BK0968,2471.81,41.81,1.72,6495620096000,3.03,150,64,诺德股份,9.99
122,新材料,BK0523,39242.0,660.8,1.71,7268478976000,3.84,271,115,有研新材,10.0
123,英伟达概念,BK1161,2171.14,36.0,1.69,3508995824000,3.81,38,22,景旺电子,10.0
124,智能穿戴,BK0641,4104.12,67.55,1.67,4086615040000,4.59,84,42,沃格光电,10.0
125,AI手机,BK1162,1857.11,30.25,1.66,1116140912000,3.92,16,12,中京电子,8.76
126,卫星互联网,BK0921,1945.38,31.44,1.64,2593859280000,1.96,66,26,通宇通讯,10.0
127,石墨烯,BK0617,2676.0,42.34,1.61,1041830336000,3.22,43,25,德尔未来,10.01
128,被动元件概念,BK0976,2502.79,39.73,1.61,902873296000,8.74,23,7,铜峰电子,5.42
129,电子纸概念,BK1057,1034.68,16.29,1.6,595143392000,4.44,9,6,劲拓股份,17.76
130,无线耳机,BK0893,2475.47,38.99,1.6,3064855904000,3.82,52,27,朗特智能,20.0
131,稀缺资源,BK0519,36734.25,566.59,1.57,5372831488000,2.37,53,26,云南锗业,10.0
132,东方财富热股,BK1637,3232.45,50.12,1.57,10694481408000,7.46,63,35,通宇通讯,10.0
133,次新股,BK0501,23424.52,360.52,1.56,6997944320000,10.23,97,47,红板科技,10.0
134,全息技术,BK0699,2842.85,43.0,1.54,223694266000,4.83,6,5,苏州科达,10.0
135,工业大麻,BK0856,1872.32,27.78,1.51,388568240000,2.68,23,11,聆达股份,10.02
136,中盘股,BK1664,998.82,14.83,1.51,19709689088000,2.01,300,191,中国稀土,10.0
137,动力电池回收,BK1052,893.75,13.27,1.51,2872161568000,2.68,31,14,中化国际,9.98
138,TOPCon电池,BK1097,870.92,12.69,1.48,687810592000,2.59,28,11,微导纳米,6.83
139,工业气体,BK0981,2882.25,41.67,1.47,825708112000,3.69,22,8,和远气体,10.01
140,植物照明,BK1007,1130.13,16.07,1.44,179479875000,4.56,12,7,得邦照明,6.42
141,宠物经济,BK0993,835.98,11.84,1.44,385997952000,2.48,43,24,海正药业,9.98
142,小米概念,BK0833,2416.57,34.17,1.43,8393480192000,4.08,150,80,红板科技,10.0
143,锂电池概念,BK0574,4157.45,58.02,1.42,11374030336000,2.96,272,143,欧克科技,9.99
144,PEEK材料概念,BK1156,1776.37,24.66,1.41,920687824000,4.42,35,10,国际复材,8.86
145,创业板综,BK0742,1902.88,25.97,1.38,19119193600000,4.31,810,521,宏昌科技,19.99
146,昨日高换手,BK1632,543.44,7.34,1.37,1363582784000,17.46,54,27,百花医药,10.02
147,钙钛矿电池,BK1094,981.69,13.24,1.37,845814768000,4.08,31,16,莱特光电,13.31
148,化妆品概念,BK0974,1141.79,15.39,1.37,603593776000,2.43,36,25,哈三联,10.04
149,工业母机,BK1004,2180.64,29.25,1.36,1905836656000,2.65,55,28,宇晶股份,10.0
150,周期股,BK1639,945.13,12.64,1.36,24224361216000,1.09,63,34,生益科技,10.0
151,华为海思,BK1180,1992.85,25.75,1.31,1313458176000,6.4,24,16,一博科技,20.0
152,MSCI中国,BK0821,1492.47,19.35,1.31,80731779072000,1.03,336,227,景旺电子,10.0
153,小盘股,BK1643,875.42,11.23,1.3,15573623040000,2.54,547,433,通宇通讯,10.0
154,大盘股,BK1663,1008.46,12.97,1.3,72940208128000,0.75,172,123,景旺电子,10.0
155,刀片电池,BK0951,3179.83,40.92,1.3,1001960096000,2.65,10,2,星云股份,4.51
156,深成500,BK0568,1449.41,18.47,1.29,30842751232000,2.34,295,194,中国稀土,10.0
157,电池技术,BK1648,904.24,11.49,1.29,14331110400000,2.65,344,208,大元泵业,10.0
158,SPD概念,BK1147,973.36,12.25,1.27,147659239000,2.95,10,3,开开实业,10.01
159,混合现实,BK1141,1890.09,23.74,1.27,1449695600000,5.12,18,15,罗曼股份,10.0
160,昨日涨停_含一字,BK1050,126966.21,1577.23,1.26,1480277360000,9.45,45,36,通宇通讯,10.0
161,无人机,BK0704,2530.85,31.24,1.25,3642655648000,3.29,132,87,诺德股份,9.99
162,尾气治理,BK0932,1894.39,22.66,1.21,328921152000,3.38,20,15,有研新材,10.0
163,人形机器人,BK1184,1696.64,20.33,1.21,6191207424000,2.91,179,83,宏昌科技,19.99
164,中证500,BK0701,2581.31,30.28,1.19,19012107520000,1.87,277,212,中国稀土,10.0
165,融资融券,BK0596,3069.0,35.81,1.18,121868079104000,1.62,2148,1609,通宇通讯,10.0
166,麒麟电池,BK1092,1827.21,21.24,1.18,1912519424000,1.47,8,0,银邦股份,2.39
167,无线充电,BK0960,3268.15,38.27,1.18,2156827056000,3.52,22,17,京泉华,8.0
168,超级电容,BK0703,5524.85,63.16,1.16,1003222704000,4.34,25,12,诺德股份,9.99
169,AH股,BK0499,9300.23,106.41,1.16,45157471488000,0.5,102,93,福莱特,10.02
170,沪股通,BK0707,2505.13,28.53,1.15,74675224576000,1.1,858,740,依顿电子,10.04
171,HJT电池,BK0908,2891.69,32.63,1.14,657935968000,2.83,29,10,罗博特科,8.3
172,2025三季报预增,BK1198,1044.41,11.63,1.13,3897567408000,2.26,48,39,有研新材,10.0
173,飞行汽车(eVTOL),BK1157,1943.33,21.57,1.12,1066101008000,2.53,46,36,一博科技,20.0
174,降解塑料,BK0909,1956.91,21.76,1.12,800009168000,2.08,39,25,中化国际,9.98
175,养老金,BK0823,1658.85,18.34,1.12,5467974912000,1.84,106,86,沃格光电,10.0
176,超导概念,BK0679,6472.06,71.04,1.11,557458288000,2.39,14,3,中天科技,4.27
177,民爆概念,BK1066,1512.59,16.62,1.11,357021168000,1.18,15,7,保利联合,10.01
178,昨日涨停,BK0815,167852.87,1830.53,1.1,1428979728000,9.22,43,34,通宇通讯,10.0
179,微利股,BK1642,821.95,8.93,1.1,1029463664000,2.24,50,48,金发拉比,10.04
180,深证100R,BK0743,1339.55,14.27,1.08,17886349056000,1.82,61,36,胜宏科技,12.01
181,碳纤维,BK1171,1633.1,17.49,1.08,546210640000,3.32,25,16,银禧科技,10.85
182,权重股,BK1662,1062.78,11.28,1.07,41300183296000,0.29,26,23,胜宏科技,12.01
183,深股通,BK0804,1222.85,13.0,1.07,42556594176000,2.91,1019,812,通宇通讯,10.0
184,WiFi,BK0915,1573.11,16.19,1.04,827085360000,2.64,23,8,通宇通讯,10.0
185,2025三季报预减,BK1199,1184.22,12.1,1.03,64400092000,5.34,5,3,奥来德,4.33
186,上证50_,BK0611,2128.41,21.71,1.03,28235070720000,0.32,27,22,生益科技,10.0
187,钠离子电池,BK0988,1669.29,16.85,1.02,3118190544000,2.33,44,27,光华科技,10.0
188,特斯拉概念,BK0644,6589.16,66.74,1.02,6655162624000,2.81,135,77,景旺电子,10.0
189,并购重组概念,BK1181,1283.56,12.67,1.0,2501599040000,1.62,46,47,汇绿生态,10.0
190,茅指数,BK0999,735.32,7.29,1.0,13664983552000,1.16,25,16,药明康德,8.49
191,社保重仓,BK0520,13277.76,130.75,0.99,149443665000,2.1,10,4,万泽股份,5.83
192,增强现实,BK0801,1388.1,13.53,0.98,810968096000,2.76,21,24,南亚新材,16.53
193,机器人执行器,BK1145,2043.97,19.56,0.97,676266624000,2.33,28,6,征和工业,7.0
194,昨日炸板,BK1631,555.91,5.24,0.95,584066544000,10.69,12,7,华正新材,10.0
195,空间站概念,BK0994,2139.65,19.98,0.94,296438224000,3.65,12,8,雷科防务,5.52
196,历史新高,BK1675,1555.07,14.24,0.92,192550400000,8.9,2,0,松发股份,1.73
197,量子科技,BK0710,3298.32,29.76,0.91,2417862848000,1.71,29,26,苏州科达,10.0
198,新能源车,BK0900,2377.82,21.43,0.91,15246153472000,2.74,380,287,秦安股份,9.97
199,同步磁阻电机,BK1131,2200.05,19.93,0.91,103991982000,3.94,6,1,佳电股份,2.16
200,华为概念,BK0854,4254.85,38.35,0.91,18396301568000,3.58,384,350,通宇通讯,10.0
201,机器人概念,BK1090,1988.15,17.8,0.9,13750367744000,2.52,415,283,欧克科技,9.99
202,裸眼3D,BK1142,1217.93,10.81,0.9,375074304000,5.03,12,11,美迪凯,6.47
203,上证380,BK0705,2935.11,26.32,0.9,12587830528000,1.53,191,180,福莱特,10.02
204,氟化工概念,BK0690,6064.37,53.51,0.89,1290549936000,4.13,26,14,金凯生科,9.93
205,大飞机,BK0814,1740.45,15.29,0.89,1944543904000,2.03,53,45,铂力特,9.74
206,行业龙头,BK1661,965.43,8.17,0.85,31077452288000,0.79,51,43,胜宏科技,12.01
207,互联医疗,BK0837,977.93,8.14,0.84,4306545664000,2.35,53,41,苏州科达,10.0
208,机器视觉,BK0998,1959.66,16.27,0.84,1084997648000,2.99,58,38,狮头股份,7.13
209,HS300_,BK0500,12272.04,101.8,0.84,68293107456000,0.71,153,139,生益科技,10.0
210,可控核聚变,BK1163,2365.65,19.36,0.83,2254066528000,1.96,48,33,合锻智能,9.99
211,转债标的,BK0528,12341.89,101.93,0.83,6160846336000,1.52,164,152,福莱特,10.02
212,有机硅概念,BK0961,1810.8,14.81,0.82,438440864000,3.25,17,16,兴福电子,6.59
213,上证180_,BK0612,1752.98,14.18,0.82,49737578496000,0.51,83,93,景旺电子,10.0
214,深圳特区,BK0549,38576.73,304.95,0.8,11002654720000,2.13,171,167,景旺电子,10.0
215,贬值受益,BK0812,1657.62,13.03,0.79,4468042752000,2.31,105,75,泓博医药,19.99
216,昨日首板,BK1630,5454.09,42.57,0.79,1002903792000,7.84,27,25,锴威特,19.99
217,股权激励,BK0567,3640.15,28.07,0.78,5441390336000,2.68,95,113,福莱特,10.02
218,光伏概念,BK0588,3949.22,30.16,0.77,9477443584000,2.09,229,195,福莱特,10.02
219,趋势股,BK1715,818.99,6.26,0.77,6577492992000,1.58,51,54,哈药股份,9.97
220,北交所概念,BK0925,2124.75,16.33,0.77,316259008000,2.76,14,9,中国宝安,8.0
221,燃料电池概念,BK0682,4141.88,31.43,0.76,3117450000000,2.12,72,64,大元泵业,10.0
222,新型工业化,BK1150,1476.83,11.1,0.76,3031498080000,2.27,57,44,合锻智能,9.99
223,军民融合,BK0808,1901.51,14.34,0.76,3199371488000,2.65,101,72,新光光电,11.19
224,地热能,BK0622,6093.53,45.72,0.76,126863851000,4.32,5,4,冰轮环境,4.89
225,军工,BK0490,77287.32,568.94,0.74,5869874432000,2.87,239,178,博敏电子,10.01
226,西部大开发,BK0590,3361.5,24.47,0.73,12688429824000,2.1,305,285,百花医药,10.02
227,QFII重仓,BK0535,22745.49,160.48,0.71,7195972608000,3.99,353,329,朗博科技,10.0
228,婴童概念,BK0664,1632.33,11.5,0.71,1202592800000,2.28,81,66,金发拉比,10.04
229,储能概念,BK0989,2228.16,15.53,0.7,11758358784000,1.99,234,216,通宇通讯,10.0
230,代糖概念,BK0938,1050.4,7.32,0.7,154025678000,2.27,7,8,圣泉集团,7.21
231,汽车热管理,BK1089,1912.48,13.35,0.7,974198048000,2.28,55,40,中石科技,7.37
232,汽车一体化压铸,BK1093,1291.39,8.93,0.7,323660816000,2.64,15,13,日联科技,6.6
233,北斗导航,BK0629,6265.97,42.82,0.69,1199615440000,2.0,46,28,通宇通讯,10.0
234,新型城镇化,BK1080,1064.15,7.28,0.69,518823632000,2.15,39,61,金洲管道,10.02
235,央视50_,BK0610,2456.7,16.55,0.68,16528043264000,0.43,20,29,兆易创新,8.32
236,汽车拆解,BK0943,1241.07,8.22,0.67,231068095000,1.67,9,9,飞南资源,4.25
237,超清视频,BK0859,2143.75,14.32,0.67,3022946896000,3.39,43,53,苏州科达,10.0
238,破发股,BK1672,925.06,6.09,0.66,4512196864000,1.76,359,388,冀衡医药,10.13
239,昨日触板,BK0817,16.97,0.11,0.65,605760480000,10.46,13,9,华正新材,10.0
240,2026中报扭亏,BK1750,946.78,6.16,0.65,6022526464000,3.3,103,94,诺德股份,9.99
241,养老概念,BK0653,2605.45,16.03,0.62,2721484560000,2.09,67,59,哈药股份,9.97
242,高压快充,BK1144,1472.54,8.86,0.61,786034416000,3.53,28,29,芯朋微,12.25
243,风能,BK0595,2599.62,15.26,0.59,8484687616000,1.7,116,113,华银电力,10.06
244,空气能热泵,BK1102,1611.65,9.36,0.58,1548766960000,1.4,15,20,大元泵业,10.0
245,减速器,BK1100,1735.11,9.92,0.58,1101554848000,2.93,58,27,绿的谐波,3.49
246,无人驾驶,BK0802,2067.25,11.96,0.58,7252308480000,2.49,130,137,景旺电子,10.0
247,充电桩,BK0700,3054.86,17.62,0.58,4946132480000,2.81,115,138,朗特智能,20.0
248,人造肉,BK0866,1232.49,6.97,0.57,189261080000,4.5,10,8,四环生物,5.3
249,小米汽车,BK1155,1582.52,8.9,0.57,4573666304000,2.49,54,48,飞乐音响,9.97
250,新能源,BK0493,17670.32,100.99,0.57,6810093568000,1.91,97,110,有研新材,10.0
251,食品安全,BK0614,7197.05,39.79,0.56,400365776000,2.64,25,22,新莱应材,7.98
252,氢能源,BK0864,1450.76,8.04,0.56,5708354304000,1.55,133,134,和远气体,10.01
253,化工原料,BK0512,28006.69,149.1,0.54,1466662336000,2.79,35,36,光华科技,10.0
254,3D摄像头,BK0901,1687.33,9.07,0.54,702928064000,3.44,6,3,晶方科技,4.61
255,独角兽,BK0835,2046.84,11.0,0.54,4875829248000,2.84,50,52,药明康德,8.49
256,磷化工,BK1010,977.76,5.22,0.54,1333170960000,1.87,25,22,聚石化学,9.69
257,股权集中,BK1698,1052.87,5.54,0.53,5111574016000,0.49,35,49,红板科技,10.0
258,农药兽药,BK0730,1172.05,6.01,0.52,288514688000,2.41,24,20,生物股份,5.88
259,券商金股,BK1743,1009.84,5.21,0.52,9382541824000,1.29,15,11,药明康德,8.49
260,股权分散,BK1699,1097.27,5.73,0.52,4152467744000,4.0,103,123,誉衡药业,9.86
261,海工装备,BK0601,2194.65,11.29,0.52,2166519936000,2.04,35,37,合锻智能,9.99
262,机构重仓,BK0552,16715.53,84.57,0.51,43090866176000,1.07,518,582,宏昌科技,19.99
263,船舶制造,BK0729,1188.51,6.06,0.51,755702160000,1.2,8,6,中国动力,4.2
264,环氧丙烷,BK1011,680.53,3.32,0.49,623362160000,2.36,12,10,中化国际,9.98
265,富时罗素,BK0867,1775.82,8.08,0.46,72889479168000,1.35,571,673,通宇通讯,10.0
266,GDR,BK0868,1029.07,4.73,0.46,1485552848000,1.0,5,5,乐普医疗,3.87
267,低空经济,BK1166,1566.52,7.01,0.45,3971680464000,2.51,145,137,通宇通讯,10.0
268,智能家居,BK0680,2890.14,12.75,0.44,3985811632000,2.14,70,93,德尔未来,10.01
269,参股新三板,BK0600,2904.61,12.35,0.43,1528166944000,2.9,52,48,新天科技,9.88
270,抽水蓄能,BK1003,1824.08,7.75,0.43,1716151968000,1.3,15,20,金风科技,6.03
271,节能环保,BK0494,14502.41,59.97,0.42,5515293440000,1.98,197,214,恒尚节能,10.0
272,海洋经济,BK0623,3216.18,13.48,0.42,2270723584000,1.86,52,57,合锻智能,9.99
273,数据中心,BK0922,2042.34,8.33,0.41,10699699712000,2.61,134,142,博敏电子,10.01
274,虚拟现实,BK0722,1230.39,5.06,0.41,4041646848000,3.77,96,122,苏州科达,10.0
275,华为汽车,BK0984,2152.35,8.55,0.4,1822548048000,2.37,55,66,中富电路,13.34
276,零售概念,BK1655,832.87,3.22,0.39,3025237664000,1.32,21,41,哈三联,10.04
277,雅下水电概念,BK1192,1200.91,4.72,0.39,1797618240000,1.41,22,31,保利联合,10.01
278,特高压,BK0918,2674.32,10.39,0.39,1896499360000,2.36,42,43,东材科技,10.01
279,航天航空,BK0480,51701.16,195.71,0.38,1281069424000,1.85,28,26,航天环宇,5.23
280,核能核电,BK0577,2743.67,10.12,0.37,4861987584000,1.58,83,109,诺德股份,9.99
