排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,CAR-T细胞疗法,BK0986,1327.4,107.86,8.84,843827264000,6.53,25,0,智飞生物,19.97
2,重组蛋白,BK1063,1094.11,68.43,6.67,389885760000,5.23,29,2,近岸蛋白,20.0
3,基因测序,BK0693,1925.06,118.39,6.55,438839024000,4.67,39,2,双鹭药业,10.09
4,单抗概念,BK0870,1794.07,106.68,6.32,1743698416000,4.03,47,2,双鹭药业,10.09
5,精准诊断,BK1659,961.95,55.93,6.17,784928880000,3.67,59,3,近岸蛋白,20.0
6,生物疫苗,BK0548,27671.29,1592.38,6.11,1038870624000,3.17,67,3,双鹭药业,10.09
7,精准医疗,BK0806,1088.58,60.92,5.93,566366224000,4.75,42,2,智飞生物,19.97
8,免疫治疗,BK0698,1549.23,84.47,5.77,535628608000,3.64,44,1,双鹭药业,10.09
9,体外诊断概念,BK0841,1378.51,75.1,5.76,812513520000,3.71,67,2,近岸蛋白,20.0
10,CRO,BK0899,2398.04,129.81,5.72,1172278736000,7.51,43,3,近岸蛋白,20.0
11,昨日打二板以上表现,BK1645,16457.67,857.73,5.5,35636598000,13.89,5,1,神奇制药,10.03
12,阿兹海默,BK0894,2009.48,102.72,5.39,255087232000,5.29,19,2,双鹭药业,10.09
13,AI制药（医疗）,BK1170,1414.08,65.86,4.88,843922528000,4.36,64,6,贝瑞基因,9.98
14,肝炎概念,BK1078,1450.41,67.36,4.87,647255408000,7.37,54,2,双鹭药业,10.09
15,创新药,BK1106,1551.7,71.75,4.85,4194101520000,4.95,184,13,中 关 村,9.98
16,病毒防治,BK0675,2728.18,125.19,4.81,1291648288000,3.45,102,6,双鹭药业,10.09
17,病原体防治,BK1657,1004.32,45.9,4.79,1781490640000,5.29,154,14,双鹭药业,10.09
18,医药医疗风格,BK1712,1131.24,50.07,4.63,4725102080000,3.02,94,6,沃森生物,20.0
19,辅助生殖,BK0939,1103.5,46.2,4.37,531745024000,4.76,48,5,双鹭药业,10.09
20,减肥药,BK1146,1342.06,54.38,4.22,987929840000,4.95,35,5,双鹭药业,10.09
21,创新医疗服务,BK1658,1016.2,38.92,3.98,1702451632000,3.68,70,9,博腾股份,20.0
22,肝素概念,BK0944,894.79,31.33,3.63,197701474000,3.66,12,1,双鹭药业,10.09
23,流感,BK0906,1698.84,58.47,3.56,1474453584000,3.87,115,12,双鹭药业,10.09
24,幽门螺杆菌概念,BK1056,1020.11,34.85,3.54,520009328000,4.39,54,3,汉森制药,9.98
25,医美概念,BK0889,1855.35,63.39,3.54,1150345840000,3.69,73,4,双鹭药业,10.09
26,历史新高,BK1675,1849.3,62.34,3.49,280382944000,4.21,2,1,艾艾精工,10.0
27,第四代半导体,BK1121,2340.62,76.5,3.38,109428964000,1.54,3,1,蓝晓科技,8.16
28,SPD概念,BK1147,1016.76,32.46,3.3,150285658000,4.01,12,2,塞力医疗,9.98
29,合成生物,BK1174,1315.21,41.67,3.27,1473566336000,4.21,102,20,近岸蛋白,20.0
30,特色药,BK1656,934.49,29.15,3.22,592860608000,3.42,38,2,双鹭药业,10.09
31,新消费,BK1652,888.13,27.54,3.2,745426432000,3.35,74,8,键凯科技,20.0
32,医疗器械概念,BK0668,4289.31,131.27,3.16,4928534272000,3.16,285,45,键凯科技,20.0
33,DRG/DIP,BK1054,916.1,27.36,3.08,126007727000,2.66,16,2,塞力医疗,9.98
34,光纤概念,BK1660,1138.24,33.73,3.05,3657264224000,2.98,60,14,万隆光电,20.01
35,独家药品,BK0676,2507.79,72.54,2.98,690334624000,3.24,40,3,智飞生物,19.97
36,中药概念,BK0615,2267.62,65.33,2.97,1839710528000,4.03,132,11,中 关 村,9.98
37,拼多多概念,BK0957,1533.66,41.6,2.79,182328296000,2.5,28,0,万隆光电,20.01
38,2025三季报扭亏,BK1628,867.13,22.83,2.7,131870573000,1.42,8,3,博腾股份,20.0
39,毛发医疗,BK0996,1008.12,26.32,2.68,123311262000,4.23,18,0,澳洋健康,9.9
40,脑机接口,BK0706,5358.34,139.22,2.67,768454880000,3.29,46,5,塞力医疗,9.98
41,旅游酒店,BK0485,14063.92,351.21,2.56,302917104000,1.72,38,1,*ST西旅,7.64
42,柔性屏(折叠屏),BK1160,2199.38,53.96,2.52,1695812672000,3.37,61,15,中京电子,10.0
