代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.96,10.97,10.82,10.86,10.99,-1.18,931697164.0
000021,深科技,35.8,37.03,35.4,37.03,33.66,10.01,3455884634.59
000063,中兴通讯,36.4,38.08,36.02,37.51,36.71,2.18,5000487051.6
000100,TCL科技,4.18,4.25,4.12,4.22,4.18,0.96,1811009390.21
000166,申万宏源,4.52,4.53,4.43,4.47,4.54,-1.54,458727953.15
000301,东方盛虹,12.9,12.94,12.4,12.56,13.02,-3.53,405204148.59
000333,美的集团,82.68,83.44,82.08,82.83,82.57,0.31,3123465723.84
000338,潍柴动力,33.76,33.89,32.88,33.3,34.77,-4.23,3944416754.38
000408,藏格矿业,81.66,82.46,79.22,80.14,83.71,-4.26,1813542187.98
000425,徐工机械,10.11,10.13,9.35,9.46,10.21,-7.35,2037011235.04
000538,云南白药,50.91,50.99,50.65,50.86,50.9,-0.08,258647364.45
000568,泸州老窖,91.0,91.49,89.89,89.97,91.0,-1.13,742840231.31
000617,中油资本,8.81,8.99,8.73,8.95,8.82,1.47,884902033.52
000630,铜陵有色,6.05,6.11,5.96,6.08,6.22,-2.25,1724902877.91
000636,风华高科,26.77,29.7,26.77,29.43,27.0,9.0,3506983396.03
000651,格力电器,40.24,40.6,39.61,39.71,40.28,-1.42,1607481149.89
000657,中钨高新,56.21,58.64,55.88,56.96,56.46,0.89,3119495221.66
000725,京东方Ａ,4.12,4.23,4.08,4.21,4.14,1.69,3511996411.82
000776,广发证券,19.7,19.92,19.53,19.67,19.94,-1.35,740868080.84
000792,盐湖股份,33.89,34.2,33.13,33.35,33.89,-1.59,3082318157.08
000807,云铝股份,28.99,29.29,28.68,29.0,29.75,-2.52,1858889322.1
000838,*ST发展,1.93,1.93,1.87,1.87,1.97,-5.08,65021581.5
000858,五 粮 液,86.65,86.65,85.2,85.57,86.87,-1.5,3374154020.11
000895,双汇发展,26.56,26.56,26.18,26.32,26.58,-0.98,282511385.49
000938,紫光股份,31.9,32.62,31.2,31.83,31.91,-0.25,5194042040.87
000958,电投产融,5.98,6.08,5.95,6.05,5.98,1.17,181197010.55
000977,浪潮信息,69.9,72.77,69.4,70.61,70.21,0.57,4645465562.1
000988,华工科技,137.53,147.38,137.03,147.38,133.98,10.0,9779315769.9
001280,中国铀业,77.0,78.65,76.07,77.81,78.37,-0.71,539618330.54
001289,龙源电力,17.41,17.69,17.25,17.42,17.27,0.87,118083750.52
001309,德明利,707.0,743.56,702.58,735.04,712.06,3.23,12179367626.41
001389,广合科技,178.51,182.4,175.68,178.8,180.68,-1.04,1225069141.56
002001,新 和 成,32.7,32.84,31.46,31.74,32.92,-3.58,1220755098.62
002008,大族激光,141.04,142.8,136.77,138.53,143.3,-3.33,8158243040.6
002027,分众传媒,5.93,5.93,5.71,5.75,5.92,-2.87,1503080231.1
002028,思源电气,188.02,197.3,187.1,192.57,190.0,1.35,2196243912.11
002049,紫光国微,77.0,79.77,76.89,78.33,77.27,1.37,2135281101.75
002050,三花智控,52.0,53.83,51.3,52.92,52.06,1.65,11603956142.41
002080,中材科技,63.73,67.91,63.25,65.64,64.78,1.33,2753256190.67
002142,宁波银行,31.61,31.77,30.92,31.08,31.84,-2.39,755847226.19
002156,通富微电,57.6,60.11,57.06,58.07,57.02,1.84,7914135837.22
002179,中航光电,40.01,40.58,38.75,39.34,39.46,-0.3,1801615824.36
002185,华天科技,14.3,15.05,14.22,14.69,14.3,2.73,4334970754.85
002202,金风科技,25.0,26.3,25.0,25.79,25.09,2.79,3776764679.35
