排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,短剧互动游戏,BK1151,1210.05,70.79,6.21,571949904000,6.6,40,2,欢瑞世纪,9.97
2,AI语料,BK1172,1040.02,58.82,5.99,436352512000,6.25,34,2,芒果超媒,20.0
3,影视概念,BK0847,933.75,46.05,5.19,528361984000,4.43,57,6,欢瑞世纪,9.97
4,历史新高,BK1675,1858.2,84.98,4.79,514214832000,29.11,3,0,海鸥股份,10.01
5,AIGC概念,BK1111,1986.01,81.35,4.27,2109492992000,5.05,110,14,我爱我家,9.85
6,数字阅读,BK0959,1531.82,61.69,4.2,174342709000,2.84,17,0,掌阅科技,9.98
7,盲盒经济,BK0954,1376.54,53.4,4.04,120811886000,5.99,11,2,芒果超媒,20.0
8,知识产权,BK0839,2040.96,79.05,4.03,338387728000,5.35,34,8,芒果超媒,20.0
9,AI手机,BK1162,1970.49,76.36,4.03,1115222368000,2.69,28,2,力芯微,18.21
10,Kimi概念,BK1169,1073.35,41.2,3.99,451333168000,4.9,14,3,中文在线,20.02
11,快手概念,BK0972,1512.92,55.05,3.78,305434576000,7.31,32,2,中文在线,20.02
12,AI芯片,BK1127,1902.84,65.33,3.56,2891088176000,2.69,35,4,瑞芯微,10.0
13,混合现实,BK1141,1919.13,62.58,3.37,1589108000000,4.0,32,2,精研科技,16.16
14,噪声防治,BK1082,1897.12,61.42,3.35,52995121000,4.73,9,0,九州一轨,7.11
15,虚拟数字人,BK1055,1262.62,40.75,3.34,3249187728000,5.23,70,12,芒果超媒,20.0
16,英伟达概念,BK1161,2271.58,72.13,3.28,3546080752000,3.54,56,9,诺德股份,9.96
17,智谱AI概念,BK1182,1130.67,35.59,3.25,660518080000,6.38,31,4,ST豆神,19.09
18,托育服务,BK1074,915.4,28.82,3.25,27073154000,3.12,5,1,时代出版,10.0
19,超清视频,BK0859,2210.31,69.18,3.23,3079978256000,2.77,85,11,中广天择,10.02
20,AI眼镜,BK1178,2316.08,71.92,3.2,4032025552000,2.85,125,11,瑞芯微,10.0
21,液冷服务器,BK1138,2153.88,66.59,3.19,7227930368000,3.61,140,24,金帝股份,10.0
22,AIPC,BK1164,2686.73,82.43,3.17,2478299104000,2.49,46,3,艾为电子,8.94
23,ChatGPT概念,BK1126,1956.15,60.19,3.17,1142458192000,5.62,48,13,中文在线,20.02
24,IPv6,BK0897,1423.27,42.99,3.11,618402608000,2.48,11,2,星网锐捷,10.0
25,文娱消费,BK1654,852.41,25.63,3.1,1031146992000,4.7,70,17,欢瑞世纪,9.97
26,WiFi,BK0915,1641.48,48.7,3.06,857369344000,2.25,29,3,博通集成,9.99
27,多模态AI,BK1153,1234.65,36.62,3.06,1141043200000,4.75,62,10,芒果超媒,20.0
28,在线教育,BK0662,2012.63,59.61,3.05,1355570528000,4.07,95,14,芒果超媒,20.0
29,Web3.0,BK1110,1687.88,49.77,3.04,467439488000,6.22,38,10,中文在线,20.02
30,抖音概念(字节概念),BK0923,1469.7,43.25,3.03,6337507072000,5.58,78,17,掌阅科技,9.98
31,麒麟电池,BK1092,1894.38,53.9,2.93,1803861376000,1.96,5,3,科创新源,11.87
32,谷子经济,BK1183,1018.59,28.76,2.91,580487072000,4.82,62,16,欢瑞世纪,9.97
33,荣耀概念,BK1177,2320.18,64.91,2.88,5285388544000,3.71,43,12,红板科技,10.0
34,智能穿戴,BK0641,4257.59,118.43,2.86,4122895600000,3.28,113,18,捷荣技术,9.97
35,元宇宙概念,BK1009,2142.95,58.92,2.83,4324066304000,3.89,119,19,芒果超媒,20.0
36,空间计算,BK1143,1505.24,41.21,2.81,167779030000,2.89,18,4,华是科技,20.0
37,拼多多概念,BK0957,1590.03,43.02,2.78,188944040000,3.1,25,3,荣信文化,19.98
38,网络游戏,BK0509,13074.87,353.18,2.78,1078374992000,3.71,58,6,大晟文化,9.95
39,PLC概念,BK1119,1481.34,39.79,2.76,356684480000,1.42,9,1,英杰电气,10.96
40,3D摄像头,BK0901,1643.2,44.0,2.75,693209712000,2.09,9,0,奥比中光-W,6.56
41,激光雷达,BK1002,2674.25,69.49,2.67,1013963200000,2.92,35,7,竞业达,9.98
42,无线耳机,BK0893,2589.38,66.53,2.64,3129868032000,3.0,69,13,捷荣技术,9.97
43,汽车芯片,BK0969,1621.25,41.7,2.64,2168819904000,2.48,62,10,博通集成,9.99
44,MLOps概念,BK1132,1030.42,26.41,2.63,138766317000,2.79,9,1,星环科技-U,11.72
45,消费电子概念,BK1646,1055.14,26.77,2.6,9712772096000,3.47,171,34,贤丰控股,10.08
46,电子后视镜,BK1125,1646.11,41.4,2.58,341620160000,2.5,20,3,星宸科技,12.89
47,柔性屏(折叠屏),BK1160,2315.62,57.9,2.56,1777003344000,3.74,70,9,沃特股份,10.0
48,虚拟现实,BK0722,1257.28,31.06,2.53,4086181360000,3.23,189,26,中广天择,10.02
49,AI应用,BK1629,762.4,18.49,2.49,3910576048000,3.71,199,53,芒果超媒,20.0
50,AI智能体,BK0809,1161.73,28.23,2.49,2241454752000,4.0,129,32,荣信文化,19.98
51,苹果概念,BK0666,5433.65,129.77,2.45,5358652160000,2.65,103,22,宇环数控,10.02
52,毫米波概念,BK1124,2203.72,52.1,2.42,1268196480000,3.36,45,10,流金科技,29.96
53,昨日打二板以上表现,BK1645,20052.91,473.61,2.42,86625360000,27.11,6,6,海鸥住工,10.0
54,互联网服务,BK0447,28831.12,678.22,2.41,1838623472000,4.17,123,22,竞业达,9.98
55,生物识别,BK0970,1710.28,40.03,2.4,1149888880000,2.08,43,7,海看股份,19.99
56,机器人执行器,BK1145,2022.06,47.26,2.39,651782256000,1.9,30,5,联诚精密,10.0
57,东数西算,BK1064,1860.53,43.42,2.39,1929117312000,2.57,57,13,亿田智能,20.01
58,PCB,BK0877,4128.45,96.09,2.38,6221668864000,4.23,145,31,诺德股份,9.96
59,边缘计算,BK0860,2104.52,48.82,2.37,3387990112000,1.58,106,17,智光电气,10.01
60,减速器,BK1100,1741.83,39.85,2.34,1110676352000,2.1,74,13,金帝股份,10.0
61,EDR概念,BK1049,1773.4,39.91,2.3,379797536000,3.66,10,3,瑞芯微,10.0
62,增强现实,BK0801,1409.15,31.56,2.29,828795216000,2.3,39,4,永新光学,10.0
63,小米概念,BK0833,2495.06,55.46,2.27,8951307264000,3.31,190,39,集泰股份,10.05
64,百度概念,BK0845,1655.01,36.51,2.26,3234155232000,3.64,109,35,亚厦股份,10.0
65,电子烟,BK0865,2787.18,60.83,2.23,1412886560000,2.82,38,14,美盈森,10.06
66,安防概念,BK0667,3259.14,70.92,2.22,1760224208000,2.75,92,22,竞业达,9.98
67,玻璃基板,BK1175,2683.86,58.33,2.22,1838990064000,3.54,49,7,汇成真空,7.76
68,3D打印,BK0619,8783.39,191.16,2.22,1499691312000,3.21,59,20,亚厦股份,10.0
69,智能电视,BK0656,1304.38,28.23,2.21,302958000000,1.69,12,1,数码视讯,5.26
70,华为海思,BK1180,2056.48,43.97,2.18,1426252464000,4.88,37,9,美格智能,10.0
71,算力概念,BK1134,1927.7,40.82,2.16,12025081088000,2.07,178,53,康盛股份,10.0
72,数据确权,BK1118,1379.45,28.98,2.15,228834470000,6.25,23,8,中广天择,10.02
73,智慧政务,BK0886,1381.37,29.05,2.15,638564768000,2.95,64,22,华是科技,20.0
74,3D玻璃,BK0881,1694.65,35.65,2.15,444391120000,3.01,14,0,维宏股份,7.06
75,5G概念,BK0714,2096.06,44.11,2.15,14836209664000,2.69,263,59,美格智能,10.0
76,数据要素,BK1135,1137.69,23.72,2.13,2003855744000,2.94,131,35,中广天择,10.02
77,华为欧拉,BK1013,1152.84,24.02,2.13,223157472000,3.04,15,4,赛意信息,12.0
78,卫星互联网,BK0921,1914.23,39.58,2.11,2762930576000,1.49,82,19,美格智能,10.0
79,通信技术,BK1650,1067.89,22.03,2.11,15244625920000,2.83,304,73,美格智能,10.0
80,DeepSeek概念,BK1188,1253.37,25.85,2.11,4743471616000,3.33,194,60,荣信文化,19.98
